Postcode,Postcode Status,LSOA Code,LSOA Name,Index of Multiple Deprivation Rank,Index of Multiple Deprivation Decile,Income Rank,Income Decile,Income Score,Employment Rank,Employment Decile,Employment Score,Education and Skills Rank,Education and Skills Decile,Health and Disability Rank,Health and Disability Decile,Crime Rank,Crime Decile,Barriers to Housing & Services Rank,Barriers to Housing & Services Decile,Living Environment Rank,Living Environment Decile,IDACI Rank,IDACI Decile,IDACI Score,IDAOPI Rank,IDAOPI Decile,IDAOPI Score
HA0 4WL,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4WN,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4WP,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4WQ,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4WT,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4WU,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4WX,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4WZ,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4XA,Live,E01000631,Brent 019C E01000631,17121,6,17299,6,0.094,25952,8,0.046,16628,6,30560,10,15674,5,1695,1,9125,3,19727,7,0.098,9617,3,0.205
HA0 4XB,Live,E01000634,Brent 019E E01000634,12873,4,12779,4,0.128,20074,7,0.065,17344,6,24822,8,18823,6,67,1,15338,5,14864,5,0.141,4946,2,0.294
HA0 4XD,Live,E01000631,Brent 019C E01000631,17121,6,17299,6,0.094,25952,8,0.046,16628,6,30560,10,15674,5,1695,1,9125,3,19727,7,0.098,9617,3,0.205
HA0 4XE,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4XF,Terminated,E01000633,Brent 019D E01000633,11067,4,13044,4,0.125,23331,8,0.054,10118,4,25775,8,6543,2,546,1,8260,3,17979,6,0.112,2941,1,0.353
HA0 4XG,Terminated,E01000631,Brent 019C E01000631,17121,6,17299,6,0.094,25952,8,0.046,16628,6,30560,10,15674,5,1695,1,9125,3,19727,7,0.098,9617,3,0.205
HA0 4XH,Terminated,E01000474,Brent 026B E01000474,12945,4,13554,5,0.121,17174,6,0.076,9283,3,27200,9,23259,8,714,1,15033,5,17438,6,0.117,4182,2,0.313
HA0 4XJ,Terminated,E01000633,Brent 019D E01000633,11067,4,13044,4,0.125,23331,8,0.054,10118,4,25775,8,6543,2,546,1,8260,3,17979,6,0.112,2941,1,0.353
HA0 4XL,Terminated,E01000474,Brent 026B E01000474,12945,4,13554,5,0.121,17174,6,0.076,9283,3,27200,9,23259,8,714,1,15033,5,17438,6,0.117,4182,2,0.313
HA0 4XN,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4XP,Terminated,E01000474,Brent 026B E01000474,12945,4,13554,5,0.121,17174,6,0.076,9283,3,27200,9,23259,8,714,1,15033,5,17438,6,0.117,4182,2,0.313
HA0 4XQ,Terminated,E01000633,Brent 019D E01000633,11067,4,13044,4,0.125,23331,8,0.054,10118,4,25775,8,6543,2,546,1,8260,3,17979,6,0.112,2941,1,0.353
HA0 4XR,Terminated,E01000633,Brent 019D E01000633,11067,4,13044,4,0.125,23331,8,0.054,10118,4,25775,8,6543,2,546,1,8260,3,17979,6,0.112,2941,1,0.353
HA0 4XS,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4XT,Terminated,E01000474,Brent 026B E01000474,12945,4,13554,5,0.121,17174,6,0.076,9283,3,27200,9,23259,8,714,1,15033,5,17438,6,0.117,4182,2,0.313
HA0 4XU,Terminated,E01000474,Brent 026B E01000474,12945,4,13554,5,0.121,17174,6,0.076,9283,3,27200,9,23259,8,714,1,15033,5,17438,6,0.117,4182,2,0.313
HA0 4XW,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4XX,Terminated,E01000633,Brent 019D E01000633,11067,4,13044,4,0.125,23331,8,0.054,10118,4,25775,8,6543,2,546,1,8260,3,17979,6,0.112,2941,1,0.353
HA0 4XY,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4XZ,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4YA,Live,E01000630,Brent 026E E01000630,8671,3,10098,4,0.154,11344,4,0.108,15675,5,21993,7,6115,2,184,1,13633,5,13378,5,0.157,3096,1,0.347
HA0 4YB,Live,E01000630,Brent 026E E01000630,8671,3,10098,4,0.154,11344,4,0.108,15675,5,21993,7,6115,2,184,1,13633,5,13378,5,0.157,3096,1,0.347
HA0 4YD,Live,E01000630,Brent 026E E01000630,8671,3,10098,4,0.154,11344,4,0.108,15675,5,21993,7,6115,2,184,1,13633,5,13378,5,0.157,3096,1,0.347
HA0 4YE,Live,E01000630,Brent 026E E01000630,8671,3,10098,4,0.154,11344,4,0.108,15675,5,21993,7,6115,2,184,1,13633,5,13378,5,0.157,3096,1,0.347
HA0 4YF,Live,E01000630,Brent 026E E01000630,8671,3,10098,4,0.154,11344,4,0.108,15675,5,21993,7,6115,2,184,1,13633,5,13378,5,0.157,3096,1,0.347
HA0 4YG,Live,E01000630,Brent 026E E01000630,8671,3,10098,4,0.154,11344,4,0.108,15675,5,21993,7,6115,2,184,1,13633,5,13378,5,0.157,3096,1,0.347
HA0 4YH,Live,E01000630,Brent 026E E01000630,8671,3,10098,4,0.154,11344,4,0.108,15675,5,21993,7,6115,2,184,1,13633,5,13378,5,0.157,3096,1,0.347
HA0 4YJ,Live,E01000630,Brent 026E E01000630,8671,3,10098,4,0.154,11344,4,0.108,15675,5,21993,7,6115,2,184,1,13633,5,13378,5,0.157,3096,1,0.347
HA0 4YL,Live,E01000630,Brent 026E E01000630,8671,3,10098,4,0.154,11344,4,0.108,15675,5,21993,7,6115,2,184,1,13633,5,13378,5,0.157,3096,1,0.347
HA0 4YN,Live,E01000630,Brent 026E E01000630,8671,3,10098,4,0.154,11344,4,0.108,15675,5,21993,7,6115,2,184,1,13633,5,13378,5,0.157,3096,1,0.347
HA0 4YP,Live,E01000630,Brent 026E E01000630,8671,3,10098,4,0.154,11344,4,0.108,15675,5,21993,7,6115,2,184,1,13633,5,13378,5,0.157,3096,1,0.347
HA0 4YQ,Live,E01000630,Brent 026E E01000630,8671,3,10098,4,0.154,11344,4,0.108,15675,5,21993,7,6115,2,184,1,13633,5,13378,5,0.157,3096,1,0.347
HA0 4YR,Live,E01000630,Brent 026E E01000630,8671,3,10098,4,0.154,11344,4,0.108,15675,5,21993,7,6115,2,184,1,13633,5,13378,5,0.157,3096,1,0.347
HA0 4YS,Live,E01000630,Brent 026E E01000630,8671,3,10098,4,0.154,11344,4,0.108,15675,5,21993,7,6115,2,184,1,13633,5,13378,5,0.157,3096,1,0.347
HA0 4YT,Live,E01000630,Brent 026E E01000630,8671,3,10098,4,0.154,11344,4,0.108,15675,5,21993,7,6115,2,184,1,13633,5,13378,5,0.157,3096,1,0.347
HA0 4YU,Terminated,E01000474,Brent 026B E01000474,12945,4,13554,5,0.121,17174,6,0.076,9283,3,27200,9,23259,8,714,1,15033,5,17438,6,0.117,4182,2,0.313
HA0 4YW,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4YX,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4YY,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4YZ,Terminated,E01000633,Brent 019D E01000633,11067,4,13044,4,0.125,23331,8,0.054,10118,4,25775,8,6543,2,546,1,8260,3,17979,6,0.112,2941,1,0.353
HA0 4ZA,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4ZD,Terminated,E01000474,Brent 026B E01000474,12945,4,13554,5,0.121,17174,6,0.076,9283,3,27200,9,23259,8,714,1,15033,5,17438,6,0.117,4182,2,0.313
HA0 4ZG,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4ZH,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4ZJ,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4ZL,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4ZN,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4ZQ,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4ZR,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4ZT,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4ZU,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 4ZX,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9AA,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9AB,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9AD,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9AE,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9AF,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9AG,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9AH,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9AJ,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9AL,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9AN,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9AP,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9AQ,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9AR,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9AS,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9AT,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9AU,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9AW,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9AX,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9AY,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9BA,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9BB,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9BD,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9BE,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9BF,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9BG,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9BH,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9BL,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9BN,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9BP,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9BQ,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9BR,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9BS,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9BT,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9BU,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9BW,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9BX,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9BY,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9BZ,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9DA,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9DB,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9DD,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9DE,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9DF,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9DG,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9DH,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9DJ,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9DL,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9DN,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9DP,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9DQ,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9DR,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9DS,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9DT,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9DU,Live,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9DW,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9DX,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9DY,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9DZ,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9EA,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9EB,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9ED,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9EE,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9EF,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9EG,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9EH,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9EJ,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9EL,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9EN,Live,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9EP,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9EQ,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9ER,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9ES,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9ET,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9EU,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9EW,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9EX,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9EY,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9EZ,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9FA,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9FB,Live,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9FD,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9FE,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9FF,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9FG,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9FH,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
HA0 9FJ,Terminated,E01000612,Brent 019B E01000612,12061,4,9461,3,0.162,18579,6,0.071,20434,7,19754,7,11648,4,861,1,14684,5,13454,5,0.156,2887,1,0.356
